,Anti-Mage,Axe,Bane,Bloodseeker,Crystal Maiden,Drow Ranger,Earthshaker,Juggernaut,Mirana,Morphling,Shadow Fiend,Phantom Lancer,Puck,Pudge,Razor,Sand King,Storm Spirit,Sven,Tiny,Vengeful Spirit,Windranger,Zeus,Kunkka,Lina,Lion,Shadow Shaman,Slardar,Tidehunter,Witch Doctor,Lich,Riki,Enigma,Tinker,Sniper,Necrophos,Warlock,Beastmaster,Queen of Pain,Venomancer,Faceless Void,Wraith King,Death Prophet,Phantom Assassin,Pugna,Templar Assassin,Viper,Luna,Dragon Knight,Dazzle,Clockwerk,Leshrac,Nature's Prophet,Lifestealer,Dark Seer,Clinkz,Omniknight,Enchantress,Huskar,Night Stalker,Broodmother,Bounty Hunter,Weaver,Jakiro,Batrider,Chen,Spectre,Ancient Apparition,Doom,Ursa,Spirit Breaker,Gyrocopter,Alchemist,Invoker,Silencer,Outworld Devourer,Lycan,Brewmaster,Shadow Demon,Lone Druid,Chaos Knight,Meepo,Treant Protector,Ogre Magi,Undying,Rubick,Disruptor,Nyx Assassin,Naga Siren,Keeper of the Light,Io,Visage,Slark,Medusa,Troll Warlord,Centaur Warrunner,Magnus,Timbersaw,Bristleback,Tusk,Skywrath Mage,Abaddon,Elder Titan,Legion Commander,Techies,Ember Spirit,Earth Spirit,Terrorblade,Phoenix,Oracle,Winter Wyvern,Arc Warden
2011-12-03,0.5185185185185185,0.35714285714285715,,0.42105263157894735,0.6666666666666666,0.42105263157894735,0.37142857142857144,0.6923076923076923,0.5777777777777777,0.4,0.5652173913043478,,0.46153846153846156,0.5151515151515151,0.5555555555555556,0.6585365853658537,0.4,0.48148148148148145,0.45161290322580644,0.6206896551724138,0.48333333333333334,0.7575757575757576,0.5357142857142857,0.5217391304347826,0.5641025641025641,0.5652173913043478,0.5,0.625,0.5384615384615384,0.45714285714285713,0.5476190476190477,0.47058823529411764,0.5652173913043478,0.42105263157894735,0.23809523809523808,0.375,0.3076923076923077,0.5294117647058824,0.5333333333333333,0.5,0.5925925925925926,,,0.5555555555555556,,0.6071428571428571,,0.5,0.5333333333333333,0.3125,0.5714285714285714,0.30952380952380953,0.43548387096774194,0.34615384615384615,,0.7142857142857143,0.3333333333333333,0.32432432432432434,0.5277777777777778,0.6190476190476191,,0.5806451612903226,0.6470588235294118,0.23076923076923078,0.0,0.5333333333333333,0.5294117647058824,0.48,,,,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,0.723404255319149,0.2857142857142857,,0.625,0.7083333333333334,0.3448275862068966,0.5,0.7619047619047619,0.575,0.625,0.35,,0.25,0.5714285714285714,0.5789473684210527,0.5384615384615384,0.43333333333333335,0.42105263157894735,0.5294117647058824,0.4117647058823529,0.40476190476190477,0.5652173913043478,0.23076923076923078,0.5263157894736842,0.47619047619047616,0.5555555555555556,0.32142857142857145,0.6,0.4,0.575,0.5454545454545454,0.36363636363636365,0.2,0.5,0.38461538461538464,0.6923076923076923,0.36363636363636365,0.6,0.42857142857142855,0.13333333333333333,0.55,,,0.2857142857142857,,0.56,,0.391304347826087,0.4444444444444444,0.25,0.4375,0.5,0.696969696969697,0.5454545454545454,,0.5833333333333334,0.35714285714285715,0.5581395348837209,0.6818181818181818,0.391304347826087,,0.2962962962962963,0.46153846153846156,0.0,0.5,0.5714285714285714,0.6086956521739131,0.6111111111111112,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,0.5882352941176471,0.4166666666666667,,0.42857142857142855,0.5714285714285714,0.5416666666666666,0.4,0.47619047619047616,0.5517241379310345,0.47058823529411764,0.3333333333333333,,0.2857142857142857,0.4090909090909091,0.35714285714285715,0.5263157894736842,0.3684210526315789,0.4666666666666667,0.6111111111111112,0.75,0.2903225806451613,0.7058823529411765,0.6,0.4666666666666667,0.5714285714285714,0.7777777777777778,0.35714285714285715,0.6666666666666666,0.5,0.6666666666666666,0.5555555555555556,0.5,0.2857142857142857,0.2,0.46153846153846156,1.0,0.5,0.5714285714285714,0.7647058823529411,0.3076923076923077,0.625,,,0.42857142857142855,,0.3333333333333333,,0.46153846153846156,0.8571428571428571,0.35714285714285715,0.25,0.5625,0.6923076923076923,0.4444444444444444,,0.36363636363636365,0.8333333333333334,0.5483870967741935,0.5454545454545454,0.3333333333333333,,0.5769230769230769,0.3333333333333333,0.5,0.3333333333333333,0.6111111111111112,0.4166666666666667,0.375,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06,0.45652173913043476,0.375,,0.5384615384615384,0.5714285714285714,0.41025641025641024,0.41025641025641024,0.5263157894736842,0.5151515151515151,0.25,0.37037037037037035,,0.36363636363636365,0.4838709677419355,0.6153846153846154,0.45454545454545453,0.38095238095238093,0.5263157894736842,0.5652173913043478,0.5833333333333334,0.5333333333333333,0.8125,0.6923076923076923,0.6,0.5,0.5,0.7058823529411765,0.4444444444444444,0.5454545454545454,0.78125,0.4642857142857143,0.5,0.5294117647058824,0.34782608695652173,0.6,0.46153846153846156,0.6153846153846154,0.35714285714285715,0.7272727272727273,0.42105263157894735,0.47368421052631576,,,0.5384615384615384,,0.7857142857142857,,0.16666666666666666,0.5882352941176471,0.3,0.36363636363636365,0.4827586206896552,0.631578947368421,0.2857142857142857,,0.42857142857142855,0.5555555555555556,0.35,0.5806451612903226,0.42857142857142855,,0.5238095238095238,0.6666666666666666,0.42857142857142855,0.2,0.5909090909090909,0.41379310344827586,0.4117647058823529,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07,0.5142857142857142,0.375,,0.4782608695652174,0.75,0.23809523809523808,0.39285714285714285,0.6,0.5333333333333333,0.2,0.3125,,0.6363636363636364,0.5833333333333334,0.5,0.5714285714285714,0.7058823529411765,0.6666666666666666,0.5,0.5,0.5161290322580645,0.5,0.46153846153846156,0.6,0.35714285714285715,0.4444444444444444,0.4166666666666667,0.5416666666666666,0.5384615384615384,0.6842105263157895,0.7307692307692307,0.5714285714285714,0.45454545454545453,0.45,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.375,0.375,0.4117647058823529,0.4,,,0.3333333333333333,,0.5625,,0.2222222222222222,0.5555555555555556,0.5,0.3333333333333333,0.36,0.4166666666666667,0.7272727272727273,,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.5,0.3333333333333333,,0.55,0.5,0.5454545454545454,0.4,0.5,0.7647058823529411,0.5,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,0.4852941176470588,0.48,,0.5128205128205128,0.8,0.5833333333333334,0.4772727272727273,0.32432432432432434,0.4782608695652174,0.45454545454545453,0.47368421052631576,,0.2777777777777778,0.5405405405405406,0.75,0.5833333333333334,0.5769230769230769,0.42105263157894735,0.43478260869565216,0.5625,0.4067796610169492,0.3793103448275862,0.4230769230769231,0.5,0.6470588235294118,0.35294117647058826,0.5,0.7,0.4117647058823529,0.5483870967741935,0.39473684210526316,0.5333333333333333,0.7647058823529411,0.2857142857142857,0.6666666666666666,0.45,0.7727272727272727,0.5,0.5882352941176471,0.6111111111111112,0.5909090909090909,0.4931506849315068,,0.5333333333333333,,0.75,,0.36363636363636365,0.375,0.26666666666666666,0.6,0.6136363636363636,0.4146341463414634,0.5294117647058824,,0.7391304347826086,0.5454545454545454,0.38461538461538464,0.5384615384615384,0.5,,0.4,0.46153846153846156,0.4,0.25,0.5,0.42424242424242425,0.4444444444444444,,,,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,0.423728813559322,0.3684210526315789,,0.5151515151515151,0.6470588235294118,0.5306122448979592,0.5757575757575758,0.42105263157894735,0.4222222222222222,0.45,0.6521739130434783,,0.35,0.46551724137931033,0.5384615384615384,0.2962962962962963,0.3793103448275862,0.3870967741935484,0.5769230769230769,0.5714285714285714,0.55,0.5,0.38461538461538464,0.53125,0.5151515151515151,0.5652173913043478,0.5882352941176471,0.5757575757575758,0.5416666666666666,0.6341463414634146,0.5263157894736842,0.6190476190476191,0.5,0.6190476190476191,0.2857142857142857,0.5294117647058824,0.5,0.6,0.4074074074074074,0.4857142857142857,0.4782608695652174,0.5,,0.25,,0.5185185185185185,,0.5,0.5882352941176471,0.4,0.6,0.5128205128205128,0.6428571428571429,0.38461538461538464,,0.5384615384615384,0.375,0.5263157894736842,0.5428571428571428,0.6923076923076923,,0.375,0.5,0.8181818181818182,0.4444444444444444,0.5,0.5217391304347826,0.3,,,,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-10,0.5223880597014925,0.35,,0.48,0.6388888888888888,0.52,0.6190476190476191,0.5185185185185185,0.532258064516129,0.3448275862068966,0.5172413793103449,,0.5652173913043478,0.5416666666666666,0.5151515151515151,0.5609756097560976,0.40384615384615385,0.4583333333333333,0.53125,0.5806451612903226,0.4925373134328358,0.6296296296296297,0.5555555555555556,0.34285714285714286,0.5263157894736842,0.5555555555555556,0.4782608695652174,0.5660377358490566,0.5862068965517241,0.6363636363636364,0.46,0.375,0.5,0.39344262295081966,0.5,0.7083333333333334,0.5217391304347826,0.5555555555555556,0.525,0.4666666666666667,0.4838709677419355,0.46153846153846156,,0.42105263157894735,,0.6666666666666666,,0.5405405405405406,0.55,0.7058823529411765,0.6666666666666666,0.4444444444444444,0.5675675675675675,0.2916666666666667,,0.4634146341463415,0.42424242424242425,0.4782608695652174,0.5128205128205128,0.5,,0.41304347826086957,0.2857142857142857,0.3,0.45454545454545453,0.48484848484848486,0.59375,0.35294117647058826,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-11,0.5972222222222222,0.4444444444444444,,0.5102040816326531,0.4,0.4166666666666667,0.43902439024390244,0.48148148148148145,0.5102040816326531,0.4642857142857143,0.3793103448275862,,0.42105263157894735,0.38028169014084506,0.5666666666666667,0.4827586206896552,0.5714285714285714,0.625,0.5,0.5,0.55,0.6875,0.34782608695652173,0.5,0.3409090909090909,0.5769230769230769,0.5365853658536586,0.6222222222222222,0.5,0.6666666666666666,0.52,0.3333333333333333,0.55,0.5,0.5,0.5454545454545454,0.5333333333333333,0.52,0.5384615384615384,0.4,0.42424242424242425,0.30434782608695654,,0.5625,,0.5333333333333333,,0.3548387096774194,0.28,0.5555555555555556,0.5714285714285714,0.6730769230769231,0.7647058823529411,0.5714285714285714,,0.5714285714285714,0.5882352941176471,0.4090909090909091,0.5882352941176471,0.4444444444444444,,0.36363636363636365,0.5454545454545454,0.5384615384615384,0.5,0.48148148148148145,0.4523809523809524,0.2857142857142857,,,,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,0.6296296296296297,0.34782608695652173,,0.5517241379310345,0.5,0.5483870967741935,0.6774193548387096,0.56,0.6756756756756757,0.4090909090909091,0.4,,0.45454545454545453,0.5,0.45454545454545453,0.6086956521739131,0.4117647058823529,0.6842105263157895,0.47619047619047616,0.4642857142857143,0.6046511627906976,0.5714285714285714,0.5217391304347826,0.38461538461538464,0.38095238095238093,0.3333333333333333,0.5384615384615384,0.40625,0.6086956521739131,0.5833333333333334,0.5135135135135135,0.5555555555555556,0.47058823529411764,0.4642857142857143,0.35294117647058826,0.6,0.5217391304347826,0.5185185185185185,0.56,0.3225806451612903,0.43478260869565216,0.5,,0.3333333333333333,,0.6,,0.65,0.4444444444444444,0.4,0.8181818181818182,0.43243243243243246,0.25,0.5,,0.35294117647058826,0.4,0.45714285714285713,0.48,0.47058823529411764,,0.4827586206896552,0.5625,1.0,0.5714285714285714,0.5294117647058824,0.38461538461538464,0.2857142857142857,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,0.6,0.45454545454545453,,0.65,0.5,0.47058823529411764,0.6470588235294118,0.3333333333333333,0.42105263157894735,0.4444444444444444,0.42857142857142855,,0.6666666666666666,0.6,0.25,0.47619047619047616,0.4,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.45,0.4375,0.125,0.3333333333333333,0.29411764705882354,0.5,0.5,0.625,0.3333333333333333,0.4666666666666667,0.3157894736842105,0.5,0.5384615384615384,0.4444444444444444,0.6666666666666666,0.7142857142857143,0.5,0.4375,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,,0.4,,0.6666666666666666,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.4,0.5263157894736842,0.6666666666666666,0.3333333333333333,,0.625,0.5714285714285714,0.5294117647058824,0.8461538461538461,0.5555555555555556,,0.35,0.5,0.6666666666666666,0.75,0.7142857142857143,0.5454545454545454,0.3333333333333333,,,,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,0.4857142857142857,0.6666666666666666,,0.4,0.6538461538461539,0.3404255319148936,0.5714285714285714,0.5,0.6153846153846154,0.4666666666666667,0.3448275862068966,,0.25,0.5342465753424658,0.45,0.5217391304347826,0.5652173913043478,0.28,0.46153846153846156,0.5813953488372093,0.5789473684210527,0.5555555555555556,0.4444444444444444,0.7241379310344828,0.53125,0.4666666666666667,0.5428571428571428,0.6666666666666666,0.47368421052631576,0.7142857142857143,0.5,0.5384615384615384,0.4444444444444444,0.425,0.7142857142857143,0.6428571428571429,0.5,0.45,0.5135135135135135,0.5277777777777778,0.5306122448979592,0.4090909090909091,,0.17647058823529413,,0.5135135135135135,,0.5,0.28,0.3333333333333333,0.4444444444444444,0.48333333333333334,0.4358974358974359,0.2,,0.52,0.7368421052631579,0.3611111111111111,0.5681818181818182,0.2777777777777778,,0.5714285714285714,0.4375,0.46153846153846156,0.8,0.5185185185185185,0.45454545454545453,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,0.45098039215686275,0.38461538461538464,,0.5,0.5833333333333334,0.43243243243243246,0.4117647058823529,0.4482758620689655,0.5208333333333334,0.4666666666666667,0.391304347826087,,0.3125,0.42857142857142855,0.4375,0.4583333333333333,0.5,0.4444444444444444,0.5625,0.6333333333333333,0.13157894736842105,0.52,0.5454545454545454,0.47619047619047616,0.5185185185185185,0.55,0.6470588235294118,0.6666666666666666,0.4375,0.6896551724137931,0.4782608695652174,0.4666666666666667,0.4666666666666667,0.3870967741935484,0.4117647058823529,0.7272727272727273,0.46153846153846156,0.6875,0.4,0.7407407407407407,0.5555555555555556,0.35294117647058826,,0.8,,0.48,,0.5789473684210527,0.52,0.3888888888888889,0.7058823529411765,0.5,0.46153846153846156,0.4444444444444444,,0.47058823529411764,0.5,0.6129032258064516,0.6451612903225806,0.42857142857142855,,0.5428571428571428,0.625,0.5555555555555556,0.7142857142857143,0.6666666666666666,0.4,0.5714285714285714,0.40425531914893614,,,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,0.5636363636363636,0.23529411764705882,,0.5714285714285714,0.42857142857142855,0.5777777777777777,0.5227272727272727,0.4642857142857143,0.5333333333333333,0.42857142857142855,0.4230769230769231,,0.6,0.46875,0.5862068965517241,0.4838709677419355,0.36,0.45454545454545453,0.35294117647058826,0.5714285714285714,0.5714285714285714,0.5862068965517241,0.44,0.5217391304347826,0.3333333333333333,0.6666666666666666,0.48148148148148145,0.6666666666666666,0.5882352941176471,0.6585365853658537,0.4722222222222222,0.4666666666666667,0.3333333333333333,0.6785714285714286,0.5625,0.5,0.16666666666666666,0.6086956521739131,0.5172413793103449,0.4,0.65,0.3157894736842105,,0.38095238095238093,,0.5,,0.5625,0.4444444444444444,0.7916666666666666,0.5882352941176471,0.5555555555555556,0.47368421052631576,0.2857142857142857,,0.5,0.2857142857142857,0.5641025641025641,0.5454545454545454,0.6470588235294118,,0.25,0.46153846153846156,0.2222222222222222,0.6,0.7619047619047619,0.42857142857142855,0.36666666666666664,0.46226415094339623,,,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
