,Anti-Mage,Axe,Bane,Bloodseeker,Crystal Maiden,Drow Ranger,Earthshaker,Juggernaut,Mirana,Morphling,Shadow Fiend,Phantom Lancer,Puck,Pudge,Razor,Sand King,Storm Spirit,Sven,Tiny,Vengeful Spirit,Windranger,Zeus,Kunkka,Lina,Lion,Shadow Shaman,Slardar,Tidehunter,Witch Doctor,Lich,Riki,Enigma,Tinker,Sniper,Necrophos,Warlock,Beastmaster,Queen of Pain,Venomancer,Faceless Void,Wraith King,Death Prophet,Phantom Assassin,Pugna,Templar Assassin,Viper,Luna,Dragon Knight,Dazzle,Clockwerk,Leshrac,Nature's Prophet,Lifestealer,Dark Seer,Clinkz,Omniknight,Enchantress,Huskar,Night Stalker,Broodmother,Bounty Hunter,Weaver,Jakiro,Batrider,Chen,Spectre,Ancient Apparition,Doom,Ursa,Spirit Breaker,Gyrocopter,Alchemist,Invoker,Silencer,Outworld Devourer,Lycan,Brewmaster,Shadow Demon,Lone Druid,Chaos Knight,Meepo,Treant Protector,Ogre Magi,Undying,Rubick,Disruptor,Nyx Assassin,Naga Siren,Keeper of the Light,Io,Visage,Slark,Medusa,Troll Warlord,Centaur Warrunner,Magnus,Timbersaw,Bristleback,Tusk,Skywrath Mage,Abaddon,Elder Titan,Legion Commander,Techies,Ember Spirit,Earth Spirit,Terrorblade,Phoenix,Oracle,Winter Wyvern,Arc Warden
2011-11-23,0.5531068258340985,0.4001125492402926,,0.492987012987013,0.5175824175824176,0.47953216374269003,0.5101877746703956,0.5092975206611571,0.5174237710018669,0.4026258205689278,0.4762796504369538,,0.4710017574692443,0.5210859251449658,0.48299791811242193,0.5362657931679925,0.4568764568764569,0.48683365446371224,0.4880147510755993,0.5208333333333334,0.48202137998056366,0.531591737545565,0.43745427944403803,0.47723342939481267,0.46962736089841756,0.5048154093097913,0.5169956140350878,0.57169900615239,0.48933038999264167,0.6004255319148936,0.5313100268920476,0.4890776699029126,0.4972170686456401,0.45537567455375677,0.5095744680851064,0.48717948717948717,0.526258205689278,0.47277936962750716,0.5523223279238948,0.4690011481056257,0.5525389643036702,,,0.41923076923076924,,0.5156794425087108,,0.4582392776523702,0.5473083197389886,0.4891808346213292,0.5363636363636364,0.5392689106044155,,0.481437125748503,,0.5248366013071896,0.5049773755656108,0.5012679628064244,0.531523642732049,0.4726407613005551,,0.49504950495049505,0.5144855144855145,0.4033850493653032,0.5377532228360957,0.526381129733085,0.5137389597644749,0.43678849610545234,,,,0.38578680203045684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,0.5312919688423314,0.41289023162134947,,0.5166382252559727,0.5216124332200097,0.48676236044657095,0.5071479628305933,0.48924485125858125,0.5328644847173384,0.3969135802469136,0.4497072911122938,,0.47269890795631825,0.5243017374092809,0.4988038277511962,0.5429718875502008,0.4582164890633763,0.4826989619377163,0.451050743208611,0.5120839033287734,0.47643142476697736,0.5353375527426161,0.4423676012461059,0.4779906784049715,0.4829199812821713,0.5024054982817869,0.5418060200668896,0.5693153000845309,0.5121255349500713,0.5877130681818182,0.5223123732251521,0.49206349206349204,0.46060606060606063,0.4685973482205164,0.488,0.49345417925478346,0.5228331780055918,0.4858108108108108,0.5574018126888217,0.46034063260340635,0.561792863359443,,,0.42939719240297275,,0.528643216080402,,0.47612013786312163,0.5234102026554857,0.4832439678284182,0.5239024390243903,0.5242652084757348,,0.4778846153846154,,0.5649617871840094,0.4522785898538263,0.5021474588403723,0.5375632541845076,0.4685408299866131,,0.4583333333333333,0.5307557117750439,0.4193154034229829,0.5424292845257903,0.5251716247139588,0.5209713024282561,0.4395727937043283,,,,0.4092664092664093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,0.5293842191524233,0.3988711194731891,,0.500590783773139,0.5044435040203131,0.4813174647107667,0.5091610414657667,0.49766652524395416,0.5165028974552784,0.38800904977375567,0.47123561780890444,,0.4694464414090582,0.5153313550939663,0.5060773480662983,0.5523809523809524,0.4542758279782501,0.4720347155255545,0.44963144963144963,0.5251533742331288,0.48758689175769615,0.5441245870693724,0.44833625218914186,0.47176411794102946,0.47073170731707314,0.4913946587537092,0.5351530190239868,0.5652173913043478,0.52275600505689,0.6026298909557408,0.5270465721724038,0.5055038103302286,0.48314606741573035,0.45156392347403584,0.5360738255033557,0.48175182481751827,0.5160230073952342,0.48668280871670705,0.5440596229723805,0.4847599164926931,0.534251968503937,,,0.4450341167551175,,0.5329716193656093,,0.4618181818181818,0.557356608478803,0.49307645996387717,0.5064488392089423,0.5183540556542333,,0.4819277108433735,,0.5583596214511041,0.47715736040609136,0.5038663779771111,0.5448482827609203,0.45481049562682213,,0.4672897196261682,0.5108412836079792,0.44332210998877664,0.5477611940298508,0.5337186897880539,0.4952271859488354,0.44493827160493826,,,,0.4117231638418079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-26,0.5508396946564885,0.4013521819299324,,0.5070118662351673,0.512707182320442,0.4860917941585535,0.5302013422818792,0.5010235414534289,0.5114795918367347,0.40634005763688763,0.42991281019450034,,0.4616063548102383,0.5188654696851418,0.53276955602537,0.5459927140255009,0.4259028642590286,0.4727157360406091,0.46075303126994255,0.5151816824290691,0.4787371134020619,0.5116995073891626,0.4466926070038911,0.4746376811594203,0.4623217922606925,0.499622641509434,0.5243583027763227,0.5850023288309268,0.5202754399387911,0.6009732360097324,0.5218093699515347,0.4935483870967742,0.47363552266419984,0.4532967032967033,0.5097037793667007,0.48057713651498335,0.5049723756906077,0.49806051202482543,0.547840349917988,0.47392290249433106,0.5437589670014347,,,0.4429184549356223,,0.5183462532299742,,0.46163215590742995,0.5460076045627377,0.4955022488755622,0.5345016429353778,0.5512124502352516,,0.5132947976878612,,0.5349766822118588,0.49727272727272726,0.5087934560327199,0.5452991452991452,0.4840182648401826,,0.4704421261798311,0.5111561866125761,0.4160887656033287,0.505859375,0.5047106325706595,0.5040281973816717,0.44281524926686217,,,,0.3918552036199095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,0.5500945179584121,0.4091796875,,0.5170499603489295,0.523725834797891,0.46361746361746364,0.49204771371769385,0.47865459249676584,0.514456630109671,0.40756302521008403,0.46774193548387094,,0.47514204545454547,0.5175491986204098,0.5008605851979346,0.5391634980988593,0.4409722222222222,0.48244192328471097,0.47271825396825395,0.5240830755634114,0.4916455696202532,0.5420696324951644,0.4368932038834951,0.4521566683192861,0.48866913885455293,0.5087829360100377,0.5332182916307161,0.5818033455732354,0.5056780227120908,0.5994513031550068,0.521443998765813,0.49262792714657416,0.43553459119496857,0.4488599348534202,0.5191029900332226,0.4749536178107607,0.5298184961106309,0.5033929673041333,0.5395327942497754,0.48045674132630656,0.5581395348837209,,,0.4454901960784314,,0.5415769065058165,,0.46411251212415133,0.5425601039636128,0.4632306725329981,0.5106194690265486,0.5273660205245154,,0.4781368821292776,,0.5319956616052061,0.47259136212624586,0.5035598705501618,0.5426166257453525,0.468999386126458,,0.4539829853054911,0.5557620817843866,0.44222222222222224,0.5337620578778135,0.5359749739311783,0.505982905982906,0.43583291394061396,,,,0.40561031084154664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,0.5454328642976389,0.3934010152284264,,0.5001996007984032,0.51985559566787,0.4891659246067082,0.5244429664117061,0.4861344537815126,0.5007466401194625,0.3877797943133696,0.47596407818277864,,0.4567343867569601,0.5218023255813954,0.513960113960114,0.5516093229744728,0.45108695652173914,0.4872594903796152,0.46284501061571126,0.5239093959731543,0.49429368501141263,0.5386949924127465,0.4366448542534206,0.4774396642182581,0.4657762938230384,0.5064858490566038,0.5172553796183516,0.5690993788819876,0.5036991368680641,0.5765795567317235,0.5206662553979026,0.5155555555555555,0.47306791569086654,0.4455577822311289,0.49148211243611584,0.4854732895970009,0.5368852459016393,0.4654205607476635,0.5505008347245409,0.5064599483204134,0.5422705314009661,,,0.40420560747663553,,0.533360961458765,,0.4539571926331508,0.5436507936507936,0.47793190416141235,0.5069324090121318,0.5218602060707324,,0.4919928825622776,,0.5346585117227319,0.46431254695717505,0.5159010600706714,0.564119824974756,0.4662077596996245,,0.46578538102643857,0.5237659963436929,0.41480611045828436,0.5121602288984263,0.5289298515104967,0.5033277870216306,0.43883110450718177,,,,0.4013605442176871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-29,0.5353697749196141,0.4009280742459397,,0.5137012736395214,0.5190415062045357,0.47560291643297814,0.4972536348949919,0.48906048906048905,0.5176848874598071,0.43859649122807015,0.45364583333333336,,0.4671480144404332,0.5055121266786932,0.49116022099447515,0.5475421600287047,0.43368828654404645,0.48690064260998517,0.4746008708272859,0.5414410662224073,0.46530822801134897,0.5324739712444224,0.4348581354950782,0.4768079800498753,0.45686357841053976,0.5157303370786517,0.5346138455382153,0.5511841100076394,0.5214953271028038,0.6070038910505836,0.5289427052569403,0.4995475113122172,0.47553017944535075,0.4569070904645477,0.5032894736842105,0.49506726457399103,0.5115894039735099,0.4639175257731959,0.5380952380952381,0.47998296422487224,0.5558681672025724,,,0.4172494172494173,,0.5242522231204527,,0.4728419010669253,0.5474452554744526,0.459214501510574,0.5529212531752752,0.5403830141548709,,0.5127272727272727,,0.5653511019989749,0.4834384858044164,0.5153029356652092,0.5477079796264855,0.4804161566707466,,0.45015337423312884,0.5204525674499565,0.4118895966029724,0.5090655509065551,0.5405280222325151,0.49267326732673267,0.43938667944417825,,,,0.387551867219917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,0.5365570599613153,0.40590685346459676,,0.49281565270559463,0.510726643598616,0.48637694213015087,0.5111285676878764,0.49965469613259667,0.5083981974600573,0.41522491349480967,0.44526498696785405,,0.4825014343086632,0.5147556845670053,0.49697754749568224,0.5381610576923077,0.42258579409417396,0.47740585774058575,0.4582531742978069,0.5205387205387205,0.4784528063905823,0.5318902203324314,0.45,0.4593432369038311,0.47319904404233526,0.4930455635491607,0.5222728867064188,0.5486153846153846,0.5118608328940433,0.6170101747978085,0.5268008731506185,0.4782608695652174,0.48443337484433374,0.45323741007194246,0.49800796812749004,0.4745098039215686,0.5314591700133868,0.49502878074306644,0.5573304934327299,0.48534201954397393,0.5545280612244898,,,0.43351800554016623,,0.5176512968299711,,0.4708171206225681,0.5394665215024497,0.4878993223620523,0.5301632363378282,0.5456068949006464,,0.4951816160118606,,0.535850657615613,0.5,0.5041237113402062,0.5590484282073067,0.4670385395537525,,0.483811850946854,0.5226165622825331,0.38620689655172413,0.5468164794007491,0.552547770700637,0.5010197144799456,0.42346089850249585,,,,0.40083382966051223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,0.5466544454628781,0.4220472440944882,,0.5141242937853108,0.5191309987029832,0.4741414977244518,0.5054753608760577,0.4732171156893819,0.525126097515412,0.39446675591253905,0.44980842911877394,,0.4623362445414847,0.5080205575455536,0.49479816895547235,0.5455668829162805,0.45492085340674465,0.48502994011976047,0.45666666666666667,0.5439292251372788,0.480723113816639,0.5293291183702142,0.4620284174424302,0.45399239543726233,0.49296617779108054,0.5104745617785378,0.5219546742209632,0.5618819298771351,0.5059171597633136,0.5979176995537928,0.536472148541114,0.4858085808580858,0.46875,0.44934527911784977,0.48856799037304455,0.5310810810810811,0.5263500325309044,0.4741613780598368,0.5598101265822785,0.5003192848020435,0.554066985645933,,,0.42340686274509803,,0.5174913331232273,,0.46540880503144655,0.5484154929577465,0.4757751937984496,0.5119277885235332,0.5374164810690423,0.4604582409460458,0.5052119527449618,,0.55800883179446,0.491076568796776,0.5208537782139352,0.5414289595218691,0.47433547204399634,,0.4754816112084063,0.5265200517464425,0.41732979664014147,0.49004424778761063,0.5358374856266769,0.49910926365795727,0.44499381953028433,,,,0.57356608478803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-02,0.5334414268342116,0.42807300053676867,,0.5009479671371393,0.503358925143954,0.48867753623188404,0.495118054322741,0.475229769110065,0.5145795182420059,0.4103072348860258,0.44769140853302164,,0.4832925835370823,0.49675952245594085,0.5023584905660378,0.5533049040511727,0.4413497589716122,0.4803530751708428,0.4479852515143534,0.5387339530765826,0.4765801354401806,0.5193937837143591,0.45930620413609075,0.46839006910673153,0.49496605010536177,0.49967989756722153,0.540070564516129,0.5725257845073514,0.49725894872621734,0.605201372584432,0.5312300828553218,0.4842105263157895,0.4750974447812906,0.44548689744419284,0.5169164882226981,0.5234866828087167,0.5470502194051682,0.5084580351333767,0.5407512402551382,0.49187279151943464,0.541192852169877,,,0.4249116607773852,,0.5308000944064196,,0.4731437598736177,0.5636546859254283,0.45483193277310924,0.5206532180595581,0.5409168081494058,0.5189859762675296,0.4885145482388974,,0.5559430398140076,0.46486964206805126,0.5115695067264574,0.5276679841897233,0.4537354352296093,,0.4674719220173766,0.5400728597449909,0.4,0.4874776386404293,0.5096481271282634,0.5011420740063957,0.4409090909090909,,,,0.4068530917684128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
