2013-04-16,3692521
2013-04-17,3726382
2013-04-18,3651780
2013-04-19,4245593
2013-04-20,4399705
2013-04-21,3656947
2013-04-22,3591681
2013-04-23,3619545
2013-04-24,3634319
2013-04-25,3821149
2013-04-26,4490403
2013-04-27,4520825
2013-04-28,3787722
2013-04-29,3891396
2013-04-30,4026191
2013-05-01,3966160
2013-05-02,4063953
2013-05-03,4632384
2013-05-04,4540945
2013-05-05,3874587
2013-05-06,3703400
2013-05-07,3934217
2013-05-08,4070926
2013-05-09,4076827
2013-05-10,4805105
2013-05-11,4662569
2013-05-12,3768097
2013-05-13,3833041
2013-05-14,3741147
2013-05-15,3850444
2013-05-16,4006318
2013-05-17,4562672
2013-05-18,4676767
2013-05-19,4123839
2013-05-20,3965198
2013-05-21,3971599
2013-05-22,4196309
2013-05-23,4316361
2013-05-24,4775200
2013-05-25,5048496
2013-05-26,4656099
2013-05-27,4490736
2013-05-28,4538360
2013-05-29,4694245
2013-05-30,4774988
2013-05-31,5103883
2013-06-01,5256516
2013-06-02,4686191
2013-06-03,4640360
2013-06-04,4578762
2013-06-05,4681750
2013-06-06,4677607
2013-06-07,5095237
2013-06-08,5192611
2013-06-09,4733449
2013-06-10,4753911
2013-06-11,4660807
2013-06-12,4714873
2013-06-13,4591147
2013-06-14,4784904
2013-06-15,5021055
2013-06-16,4631679
2013-06-17,4730346
2013-06-18,4644625
2013-06-19,4652996
2013-06-20,4433307
2013-06-21,4978284
2013-06-22,5154309
2013-06-23,4777515
2013-06-24,4587030
2013-06-25,4607865
2013-06-26,4648209
2013-06-27,4550987
2013-06-28,4823897
2013-06-29,5185624
2013-06-30,4789620
2013-07-01,4859837
2013-07-02,4761137
2013-07-03,4372535
2013-07-04,4744658
2013-07-05,5206949
2013-07-06,5366112
2013-07-07,5052019
2013-07-08,5023557
2013-07-09,5009200
2013-07-10,5134201
2013-07-11,4788841
2013-07-12,5293083
2013-07-13,5757740
2013-07-14,5347778
2013-07-15,5055431
2013-07-16,5055622
2013-07-17,4953141
2013-07-18,5280843
2013-07-19,5828768
2013-07-20,6055889
2013-07-21,5631393
2013-07-22,5732142
2013-07-23,4393098
2013-07-24,6159969
2013-07-25,5910632
2013-07-26,6102308
2013-07-27,7038733
2013-07-28,6617022
2013-07-29,6273080
2013-07-30,6441165
2013-07-31,6504022
2013-08-01,6207095
2013-08-02,6263639
2013-08-03,6597749
2013-08-04,6471043
2013-08-05,6488567
2013-08-06,6225430
2013-08-07,6051488
2013-08-08,6094387
2013-08-09,6491047
2013-08-10,6809699
2013-08-11,4997588
2013-08-12,7107218
2013-08-13,6928341
2013-08-14,6907692
2013-08-15,6895218
2013-08-16,7291774
2013-08-17,7402740
2013-08-18,6816324
2013-08-19,6704402
2013-08-20,6701363
2013-08-21,6760032
2013-08-22,6491028
2013-08-23,6619042
2013-08-24,7598417
2013-08-25,6892300
2013-08-26,7012977
2013-08-27,6931964
2013-08-28,7077009
2013-08-29,7396058
2013-08-30,7890988
2013-08-31,7772535
2013-09-01,6652166
2013-09-02,6272368
2013-09-03,6301254
2013-09-04,6438410
2013-09-05,7031128
2013-09-06,8169006
2013-09-07,7971078
2013-09-08,6022177
2013-09-09,6182094
2013-09-10,5703778
2013-09-11,6424614
2013-09-12,7156004
2013-09-13,8342208
2013-09-14,8124144
2013-09-15,6430773
2013-09-16,6309354
2013-09-17,6539346
2013-09-18,6980602
2013-09-19,7347729
2013-09-20,8359850
2013-09-21,7731032
2013-09-22,6094569
2013-09-23,5954850
2013-09-24,6639711
2013-09-25,6729595
2013-09-26,6955600
2013-09-27,8411266
2013-09-28,8019446
2013-09-29,6971231
2013-09-30,6953090
2013-10-01,6874496
2013-10-02,7030052
2013-10-03,7679875
2013-10-04,8521445
2013-10-05,8430492
2013-10-06,7060285
2013-10-07,6564653
2013-10-08,6816218
2013-10-09,6824200
2013-10-10,7398708
2013-10-11,8531764
2013-10-12,8585069
2013-10-13,7475533
2013-10-14,7048225
2013-10-15,6957570
2013-10-16,7089474
2013-10-17,7361155
2013-10-18,9208379
2013-10-19,8707392
2013-10-20,6833056
2013-10-21,7037341
2013-10-22,6923509
2013-10-23,7120511
2013-10-24,7616902
2013-10-25,8344978
2013-10-26,9054195
2013-10-27,7481538
2013-10-28,7244663
2013-10-29,7320663
2013-10-30,7065753
2013-10-31,7757998
2013-11-01,8972623
2013-11-02,9117490
2013-11-03,7658598
2013-11-04,7326517
2013-11-05,7377356
2013-11-06,7568504
2013-11-07,7884477
2013-11-08,9236957
2013-11-09,8906808
2013-11-10,7219817
2013-11-11,7180731
2013-11-12,7145189
2013-11-13,6901549
2013-11-14,9642877
2013-11-15,14972754
2013-11-16,12608776
2013-11-17,9709650
2013-11-18,8973308
2013-11-19,8288963
2013-11-20,8081518
2013-11-21,8477194
2013-11-22,9921186
2013-11-23,9762413
2013-11-24,7792881
2013-11-25,7670415
2013-11-26,7648181
2013-11-27,7105827
2013-11-28,7004956
2013-11-29,8508910
2013-11-30,8647381
2013-12-01,7062659
2013-12-02,6886443
2013-12-03,6838479
2013-12-04,7253977
2013-12-05,7937472
2013-12-06,9323612
2013-12-07,8956054
2013-12-08,7507365
2013-12-09,7292137
2013-12-10,7465002
2013-12-11,7602201
2013-12-12,8084065
2013-12-13,11274422
2013-12-14,12080021
2013-12-15,9515838
2013-12-16,9325925
2013-12-17,8300041
2013-12-18,8383476
2013-12-19,8940843
2013-12-20,10961423
2013-12-21,10609141
2013-12-22,9303568
2013-12-23,9240849
2013-12-24,8081302
2013-12-25,5965714
2013-12-26,9726500
2013-12-27,10429221
2013-12-28,10455943
2013-12-29,10130238
2013-12-30,8979522
2013-12-31,9334942
2014-01-01,10035587
2014-01-02,10000599
2014-01-03,10585690
2014-01-04,10683122
2014-01-05,9770150
2014-01-06,8768362
2014-01-07,9033424
2014-01-08,9035015
2014-01-09,8762212
2014-01-10,10137043
2014-01-11,9910765
2014-01-12,8613498
2014-01-13,8508377
2014-01-14,8378732
2014-01-15,8742542
2014-01-16,9212784
2014-01-17,10120312
2014-01-18,10020953
2014-01-19,9103457
2014-01-20,8616886
2014-01-21,8643504
2014-01-22,9027123
2014-01-23,9200502
2014-01-24,10718391
2014-01-25,10346061
2014-01-26,9250212
2014-01-27,9366036
2014-01-28,9480557
2014-01-29,10595087
2014-01-30,11279111
2014-01-31,11371566
2014-02-01,11487161
2014-02-02,9942883
2014-02-03,9641093
2014-02-04,11140311
2014-02-05,26953105
2014-02-06,10659782
2014-02-07,15862935
2014-02-08,11567169
2014-02-09,9537453
2014-02-10,9514811
2014-02-11,12855795
2014-02-12,9776337
2014-02-13,9956460
2014-02-14,14477465
2014-02-15,13189331
2014-02-16,9509039
2014-02-17,9408765
2014-02-18,10921096
2014-02-19,11179831
2014-02-20,9159024
2014-02-21,10938742
2014-02-22,10567034
2014-02-23,8637024
2014-02-24,8386793
2014-02-25,8700843
2014-02-26,8745929
2014-02-27,9212021
2014-02-28,10924530
2014-03-01,10538862
2014-03-02,8717902
2014-03-03,8590172
2014-03-04,8607526
2014-03-05,8805056
2014-03-06,10054074
2014-03-07,10253319
2014-03-08,10985238
2014-03-09,9166049
2014-03-10,8380004
2014-03-11,8501646
2014-03-12,7941206
2014-03-13,8971128
2014-03-14,10398534
2014-03-15,10352203
2014-03-16,7986090
2014-03-17,8370408
2014-03-18,8357756
2014-03-19,9139018
2014-03-20,10097950
2014-03-21,11292576
2014-03-22,11244952
2014-03-23,9275408
2014-03-24,7956370
2014-03-25,9426834
2014-03-26,9700088
2014-03-27,9634051
2014-03-28,10755359
2014-03-29,10862332
2014-03-30,8998684
2014-03-31,8595392
2014-04-01,8620451
2014-04-02,8665463
2014-04-03,9589107
2014-04-04,11198216
2014-04-05,10929807
2014-04-06,9174076
2014-04-07,8893281
2014-04-08,8768562
2014-04-09,8876128
2014-04-10,9893268
2014-04-11,11312463
2014-04-12,10876085
2014-04-13,8968781
2014-04-14,9022386
2014-04-15,9111737
2014-04-16,9293440
2014-04-17,9986939
2014-04-18,11037461
2014-04-19,10503430
2014-04-20,9505667
2014-04-21,8975855
2014-04-22,9121838
2014-04-23,9231937
2014-04-24,9961674
2014-04-25,10824097
2014-04-26,11042161
2014-04-27,9064852
2014-04-28,8956576
2014-04-29,9174197
2014-04-30,10423907
2014-05-01,10690399
2014-05-02,10654753
2014-05-03,10655296
2014-05-04,8964573
2014-05-05,8906993
2014-05-06,8751219
2014-05-07,9763267
2014-05-08,9801381
2014-05-09,11587595
2014-05-10,12324026
2014-05-11,10272545
2014-05-12,10234494
2014-05-13,9864124
2014-05-14,9978109
2014-05-15,10608092
2014-05-16,12569259
2014-05-17,12604876
2014-05-18,10432609
2014-05-19,10038078
2014-05-20,10206464
2014-05-21,10545854
2014-05-22,11147633
2014-05-23,12195205
2014-05-24,12214014
2014-05-25,10966245
2014-05-26,10529395
2014-05-27,11082659
2014-05-28,11090383
2014-05-29,11513913
2014-05-30,12491070
2014-05-31,13137000
2014-06-01,11505480
2014-06-02,11468876
2014-06-03,11531417
2014-06-04,11133046
2014-06-05,11477927
2014-06-06,12433156
2014-06-07,12510979
2014-06-08,11397457
2014-06-09,11393228
2014-06-10,11305226
2014-06-11,11147614
2014-06-12,11677175
2014-06-13,12495953
2014-06-14,12163689
2014-06-15,10606268
2014-06-16,10862863
2014-06-17,11025267
2014-06-18,10411565
2014-06-19,11391400
2014-06-20,12191379
2014-06-21,11807753
2014-06-22,10613616
2014-06-23,10473375
2014-06-24,10503000
2014-06-25,10207298
2014-06-26,10962119
2014-06-27,11090400
2014-06-28,10867974
2014-06-29,10336595
2014-06-30,10236200
2014-07-01,10605059
2014-07-02,10502096
2014-07-03,10132391
2014-07-04,11406273
2014-07-05,11375946
2014-07-06,10697190
2014-07-07,9224297
2014-07-08,9693474
2014-07-09,9976989
2014-07-10,10388525
2014-07-11,11100944
2014-07-12,11408016
2014-07-13,10549020
2014-07-14,10602329
2014-07-15,10663034
2014-07-16,10064360
2014-07-17,9940346
2014-07-18,10725573
2014-07-19,10867967
2014-07-20,10683664
2014-07-21,11260138
2014-07-22,11146982
2014-07-23,11014117
2014-07-24,11347030
2014-07-25,11723806
2014-07-26,11848988
2014-07-27,11046558
2014-07-28,10966931
2014-07-29,10352491
2014-07-30,10248335
2014-07-31,10859065
2014-08-01,11384318
2014-08-02,11426669
2014-08-03,10612763
2014-08-04,10219996
2014-08-05,10051691
2014-08-06,10403256
2014-08-07,10688203
2014-08-08,11323244
2014-08-09,11152177
2014-08-10,10529473
2014-08-11,10498287
