,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,109,110,111,112,113
2011-11-23,0.03148612181958366,0.017126060138781804,0.0,0.01855242868157286,0.01754047802621434,0.026368542791056285,0.024122976098689283,0.018658442559753276,0.03097532767925983,0.013213184271395529,0.015439475713184271,0.0,0.010967617579028527,0.03656515034695451,0.013887818041634541,0.020595605242868156,0.01653816499614495,0.015005782575173477,0.01568041634541249,0.018504240555127217,0.02975134926754048,0.015863531225905936,0.013174633770239013,0.016721279876638396,0.018880107941403237,0.012008481110254434,0.017579028527370855,0.02036430223592907,0.013097532767925983,0.022648419429452584,0.02508673862760216,0.007941403238242098,0.010389360061680801,0.02321703932151118,0.009059367771781034,0.008269082498072474,0.008808789514263685,0.013454124903623747,0.01722243639167309,0.016788743253662298,0.0191692367000771,0.0,0.0,0.010023130300693909,0.0,0.01659599074787972,0.0,0.01707787201233616,0.011815728604471857,0.012471087124132614,0.008481110254433308,0.02662875867386276,0.0,0.008047417116422513,0.0,0.014745566692367,0.010649575944487278,0.022802621434078643,0.022012336160370086,0.012153045489591365,0.0,0.0214148033924441,0.009647262914417887,0.00683307632999229,0.005233230531996916,0.01552621434078643,0.01964148033924441,0.016085196607555897,0.0,0.0,0.0,0.011391673091750192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-24,0.03140764986755302,0.016754121041353827,0.0,0.019774249607720732,0.017369957313266633,0.02644721523899509,0.02360424505221954,0.01843290759081476,0.031188310921392296,0.013666503568475931,0.015851456916769306,0.0,0.010815097268386508,0.03835900723818522,0.01410518146079738,0.02100592215154634,0.0150415900386374,0.014628220486257571,0.016458857075368236,0.018500396497325752,0.03167760549359699,0.015994870843105163,0.013539961868767821,0.016290134809090754,0.018027974151748807,0.012274544871686716,0.017656785165938348,0.01995984410062596,0.011827430866051392,0.023756095091869274,0.024954023182439385,0.008503602220385023,0.009743710877524507,0.024177900757562976,0.009490627478108285,0.008377060520676913,0.009051949585786836,0.012485447704533567,0.016754121041353827,0.017336212860011135,0.019386188395282524,0.0,0.0,0.010216133223101453,0.0,0.016787865494609325,0.0,0.01713374614047816,0.01207207815215374,0.012586681064300055,0.008647016146720882,0.024684067556395416,0.0,0.008773557846428992,0.0,0.014349828746899728,0.0098111997840355,0.023570500598964046,0.021672375103342387,0.012603553290927804,0.0,0.021056538831429585,0.009600296951188648,0.006900740690748958,0.005070104101638293,0.014746326072651807,0.019107796655924682,0.015007845585381903,0.0,0.0,0.0,0.010924766741466871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-25,0.03218877650995584,0.016022790648598947,0.0,0.01913540237854785,0.01780896251300062,0.027229700194444026,0.023446331941576352,0.01776374297212969,0.029912726286119108,0.013324691376633556,0.015065643700164298,0.0,0.010483396891910223,0.03809746318375714,0.013641228162730055,0.0205748910962724,0.015246521863648011,0.0156308879610509,0.015336960945389867,0.018426962904903307,0.03035738510468324,0.015970034517582866,0.012910178918650046,0.015080716880454608,0.018540011757080626,0.012699154394585714,0.018223474970984126,0.020280964080611367,0.011922885609634776,0.023499088072592437,0.02605399213179989,0.008900712961427732,0.01006134784378156,0.024817991347994513,0.008983615453024434,0.00826010279908958,0.009172030206653302,0.012450446919795608,0.01719096212109793,0.01805013339764557,0.019142938968693006,0.0,0.0,0.009940762401459084,0.0,0.018057669987790723,0.0,0.016580498319340397,0.012088690592828182,0.012518276231102,0.008765054338814946,0.025458601510332666,0.0,0.00813198076662195,0.0,0.01433459445608429,0.010392957810168368,0.02436579593928523,0.022602233845319022,0.012925252098940356,0.0,0.020160378638288894,0.0086896884373634,0.006715101819332861,0.005049515397253667,0.015645961141341213,0.01973832959016023,0.015261595043938321,0.0,0.0,0.0,0.010671811645539092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-26,0.03152979686146144,0.015663810532396266,0.0,0.017849234620198325,0.01742562818908251,0.027688456724752095,0.02295176663136613,0.01881197650909791,0.030191585635891017,0.013362857417926253,0.014354481563492828,0.0,0.01090786560123231,0.03699817079041109,0.013661307403485125,0.02114181188023491,0.01546163473572735,0.015172812169057475,0.015086165399056512,0.01934148454799268,0.02988350823144315,0.015634928275729276,0.01237123327235968,0.015943005680177143,0.01890825069798787,0.012756330027919515,0.018378742659093096,0.020670068354674113,0.012583036487917589,0.02374121498026379,0.02383748916915375,0.00895349956676615,0.010407239819004524,0.024530663329161453,0.009425243092326948,0.00867430441898527,0.008712814094541254,0.012409742947915664,0.01760854914797343,0.016982766920188696,0.020130932896890344,0.0,0.0,0.011215943005680178,0.0,0.01862905555020699,0.0,0.015808221815731202,0.012660055839029556,0.012842976797920477,0.00878983344565322,0.026600558390295563,0.0,0.00832771733898142,0.0,0.014450755752382785,0.010590160777895445,0.023539039183594877,0.02252816020025031,0.01265042842014056,0.0,0.019379994223548667,0.009492635024549919,0.006941369018966016,0.0049292384711658805,0.014306344469047848,0.01912005391354578,0.016414749205737943,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-27,0.03311320459453538,0.0160245375731589,0.0,0.019733341679446653,0.01780851929517073,0.02634502832462208,0.023614284372946073,0.018144971988357173,0.0313918187224187,0.013035585740665394,0.015038652937310257,0.0,0.011016869581546743,0.0385668680166505,0.013638070795906232,0.020578385653031203,0.015774154173578293,0.014483114769490782,0.015774154173578293,0.017706801039091107,0.030906700885731275,0.01618102719789678,0.012894745078401302,0.015781978654815187,0.018990015961941723,0.012472223091609027,0.01813714750712028,0.01917780351162718,0.011713248411630309,0.022816187286782887,0.025359143688773435,0.009021626866138775,0.00995274013332916,0.024021157397264563,0.00942067540922037,0.008434790773371725,0.009052924791086351,0.012683484085005164,0.01741729523332603,0.017816343776407624,0.01985070889800006,0.0,0.0,0.009976213577039842,0.0,0.01816062095083096,0.0,0.016134080310475415,0.012041876623579856,0.012448749647898345,0.008841663797690214,0.02744828017902413,0.0,0.008231354261212482,0.0,0.014428343400832525,0.00942067540922037,0.02417764702200244,0.022307596006384777,0.012746079934900316,0.0,0.02023410847860787,0.008419141810897937,0.007042033113204595,0.004866827329348064,0.01500735501236268,0.018309286094331946,0.015547244217708365,0.0,0.0,0.0,0.010320490751463178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-28,0.03255990930127817,0.015297644007516813,0.0,0.019452080324278993,0.017207908183074747,0.026161300843311745,0.02335026169066145,0.018481417633446708,0.03120098153411297,0.012836043423566137,0.014699715789964124,0.0,0.010320085728928854,0.03739769215238628,0.013628104179285281,0.02098961002655733,0.015716970289956358,0.014932674835763873,0.0146298280762242,0.01851247883955334,0.0306185839196136,0.01535200111820342,0.013053471866312569,0.014800664709810682,0.018605662457873238,0.013169951389212443,0.019125937660159343,0.02000341673267173,0.01259531907623973,0.023474506515087982,0.025175107549426146,0.008735964217490564,0.009947351255649257,0.023249312770814892,0.009116463992296821,0.008285576728944385,0.009473667862523101,0.01246330895028654,0.018605662457873238,0.018031030144900526,0.019289008992219168,0.0,0.0,0.009970647160229232,0.0,0.01873767258382643,0.0,0.015600490767056484,0.01174113590830732,0.012315768221280032,0.008961157961763656,0.027885197782229885,0.0,0.008728198915963907,0.0,0.015235521595303546,0.010335616331982172,0.024173383652487227,0.02307071083570175,0.012408951839599931,0.0,0.019972355526565098,0.008495239870164158,0.006608271599186196,0.0054279457671341375,0.01516563388156362,0.018667784870086506,0.015678143782323066,0.0,0.0,0.0,0.010273493919768905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-29,0.03300585220898147,0.016336153309681918,0.0,0.019641286879529398,0.017715819157645776,0.02703235392219291,0.023461899996967767,0.01767033566815246,0.030648291336911368,0.012962794505594469,0.014554716637860456,0.0,0.010499105491373298,0.03781952151369053,0.013720852663816369,0.021127080869644318,0.015661481548864428,0.015335516540829012,0.015669062130446648,0.01820097637890779,0.029389914794263016,0.0152900330513357,0.013091664392492193,0.01519906607234907,0.017837108462961278,0.013493435216349799,0.01894387337396525,0.01984596258224931,0.012166833439461476,0.023378513599563357,0.025667849237393493,0.008376542648351982,0.009293793019800479,0.024803662937020528,0.00921798720397829,0.008452348464174171,0.009157342551320537,0.012500379029079111,0.01751114345492586,0.017799205555050185,0.018860486976560842,0.0,0.0,0.009756208496315838,0.0,0.018754358834409776,0.0,0.015631159222535555,0.012462476121168017,0.012545862518572424,0.008952666848600625,0.02731283544073501,0.0,0.008338639740440886,0.0,0.014789714666909246,0.009612177446253676,0.0242730222262652,0.02232481275963492,0.012386670305345826,0.0,0.01977015676642712,0.008710088237969617,0.007140907850450287,0.005435276994451014,0.016366475636010794,0.019140968495102946,0.015820673762091026,0.0,0.0,0.0,0.00913460080657388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-30,0.03229393098968093,0.016496764360492716,0.0,0.02043200159908053,0.018052120030982187,0.027740299327886464,0.023855033355820402,0.0180895984808735,0.030494965394897933,0.01263648402168753,0.01437923194163356,0.0,0.01088748969342628,0.038733977962671466,0.014466681658046623,0.020788046873047996,0.015653499237938184,0.01492891587337281,0.01623441521125353,0.018551832696199685,0.02971416435549559,0.016159458311470903,0.012742672963046249,0.01597831247032956,0.018295729955275716,0.013023761337231092,0.017808510106688654,0.020300827024460934,0.011849436573969967,0.023942483072233466,0.025753941483646903,0.00818904130125178,0.010031731754241312,0.02517927191864678,0.009407090922719435,0.007964170601903905,0.009332134022936811,0.011936886290383029,0.017596132223971217,0.017258826174949404,0.019588736476525998,0.0,0.0,0.009019813607175874,0.0,0.017340029483047248,0.0,0.016053269370112186,0.011474652075056843,0.012905079579241936,0.008801189316143218,0.026091247532668716,0.0,0.008426404817230093,0.0,0.014722784398970592,0.00944456937261075,0.024236064263048748,0.022056067761037402,0.012317917197611373,0.0,0.020450740824026186,0.008976088748969343,0.00634010443994703,0.005003373060490218,0.015690977687829497,0.01837693326337356,0.015016365589785873,0.0,0.0,0.0,0.01048771956125228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.03005261273173016,0.01399333388425199,0.0,0.01852739443021238,0.016990331377572103,0.026631407872627605,0.02213591163264744,0.017381483623942925,0.029490675701732638,0.01234608710023965,0.01437897694405421,0.0,0.010092829793680962,0.0353744869570008,0.013238575324353359,0.01783323692256838,0.016009696168360742,0.01380051235435088,0.014874803735228493,0.01805911357188111,0.02986530038839765,0.015684654160813157,0.01124424978651902,0.014489160675426273,0.01840619232570311,0.012885987383962757,0.015557942869735284,0.0183841555794287,0.013034735421315042,0.02222405861774509,0.02492356003636063,0.008346417651433766,0.009519874390546235,0.023981489133129492,0.009156268077018428,0.008153596121532656,0.008467619755943035,0.01215326557033854,0.01740902955678594,0.017254772332865053,0.01727129989257086,0.0,0.0,0.008990992479960333,0.0,0.01748064898217778,0.0,0.014015370630526403,0.012516871883866347,0.011370961077596893,0.00854474836790348,0.024736247693028124,0.05963143541856045,0.007927719472219926,0.0,0.013723383742390436,0.009569457069663664,0.022455444453626423,0.02027931575902818,0.012021045092692063,0.0,0.018874473184034377,0.008517202435060463,0.006230890009090158,0.004980304658017244,0.014373467757485608,0.018554940363055394,0.013370795801999834,0.0,0.0,0.0,0.0022091838140098612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
